student_id,problem_id,difficulty,dataset_source,session_id,error_type,severity,compile_success,tests_passed,tests_failed,same_error_count,total_errors_seen,attempt_no,last_feedback_action,last_feedback_success,has_suspicious_region,code_lines,total_feedback_count_in_session,feedback_action
171,675,interview,public_code_corpus,3099,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,27,2,NO_FEEDBACK
14,675,interview,public_code_corpus,3100,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,15,0,CODE_HIGHLIGHT
164,675,interview,public_code_corpus,3100,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,15,1,CONCEPTUAL_HINT
10,675,interview,public_code_corpus,3100,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,15,2,GUIDING_QUESTION
16,675,interview,public_code_corpus,3100,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,15,3,NO_FEEDBACK
97,676,interview,public_code_corpus,3101,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,25,0,CODE_HIGHLIGHT
45,676,interview,public_code_corpus,3101,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,25,1,CONCEPTUAL_HINT
196,676,interview,public_code_corpus,3101,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,25,2,NO_FEEDBACK
93,676,interview,public_code_corpus,3102,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,27,0,CODE_HIGHLIGHT
133,676,interview,public_code_corpus,3102,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,27,1,CONCEPTUAL_HINT
194,676,interview,public_code_corpus,3102,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,27,2,NO_FEEDBACK
112,676,interview,public_code_corpus,3103,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,30,0,GUIDING_QUESTION
186,676,interview,public_code_corpus,3103,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,30,1,CONCEPTUAL_HINT
31,676,interview,public_code_corpus,3103,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,30,2,NO_FEEDBACK
182,676,interview,public_code_corpus,3104,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,31,0,CODE_HIGHLIGHT
116,676,interview,public_code_corpus,3104,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,31,1,CONCEPTUAL_HINT
47,676,interview,public_code_corpus,3104,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,31,2,GUIDING_QUESTION
174,676,interview,public_code_corpus,3104,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,31,3,NO_FEEDBACK
112,676,interview,public_code_corpus,3105,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,29,0,CODE_HIGHLIGHT
73,676,interview,public_code_corpus,3105,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,29,1,CONCEPTUAL_HINT
81,676,interview,public_code_corpus,3105,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,29,2,NO_FEEDBACK
124,677,interview,public_code_corpus,3106,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,5,0,CODE_HIGHLIGHT
18,677,interview,public_code_corpus,3106,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,5,1,CONCEPTUAL_HINT
60,677,interview,public_code_corpus,3106,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,5,2,NO_FEEDBACK
86,677,interview,public_code_corpus,3107,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,5,0,GUIDING_QUESTION
65,677,interview,public_code_corpus,3107,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,5,1,CONCEPTUAL_HINT
9,677,interview,public_code_corpus,3107,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,5,2,NO_FEEDBACK
16,677,interview,public_code_corpus,3108,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,5,0,CODE_HIGHLIGHT
113,677,interview,public_code_corpus,3108,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,5,1,CONCEPTUAL_HINT
94,677,interview,public_code_corpus,3108,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,5,2,GUIDING_QUESTION
179,677,interview,public_code_corpus,3108,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,5,3,NO_FEEDBACK
106,677,interview,public_code_corpus,3109,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,26,0,CODE_HIGHLIGHT
156,677,interview,public_code_corpus,3109,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,26,1,CONCEPTUAL_HINT
94,677,interview,public_code_corpus,3109,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,26,2,NO_FEEDBACK
39,678,interview,public_code_corpus,3110,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,23,0,GUIDING_QUESTION
45,678,interview,public_code_corpus,3110,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,23,1,CONCEPTUAL_HINT
111,678,interview,public_code_corpus,3110,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,23,2,NO_FEEDBACK
125,678,interview,public_code_corpus,3111,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,22,0,CODE_HIGHLIGHT
70,678,interview,public_code_corpus,3111,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,22,1,CONCEPTUAL_HINT
149,678,interview,public_code_corpus,3111,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,22,2,GUIDING_QUESTION
44,678,interview,public_code_corpus,3111,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,22,3,NO_FEEDBACK
162,678,interview,public_code_corpus,3112,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,17,0,CODE_HIGHLIGHT
195,678,interview,public_code_corpus,3112,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,17,1,CONCEPTUAL_HINT
77,678,interview,public_code_corpus,3112,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,17,2,NO_FEEDBACK
57,678,interview,public_code_corpus,3113,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,16,0,CODE_HIGHLIGHT
146,678,interview,public_code_corpus,3113,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,16,1,CONCEPTUAL_HINT
162,678,interview,public_code_corpus,3113,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,16,2,NO_FEEDBACK
153,678,interview,public_code_corpus,3114,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,25,0,GUIDING_QUESTION
163,678,interview,public_code_corpus,3114,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,25,1,CONCEPTUAL_HINT
17,678,interview,public_code_corpus,3114,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,25,2,NO_FEEDBACK
69,679,interview,public_code_corpus,3115,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
93,679,interview,public_code_corpus,3115,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
72,679,interview,public_code_corpus,3115,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,21,2,GUIDING_QUESTION
113,679,interview,public_code_corpus,3115,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,21,3,NO_FEEDBACK
56,679,interview,public_code_corpus,3116,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
61,679,interview,public_code_corpus,3116,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
116,679,interview,public_code_corpus,3116,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,21,2,NO_FEEDBACK
17,679,interview,public_code_corpus,3117,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
65,679,interview,public_code_corpus,3117,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
117,679,interview,public_code_corpus,3117,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,21,2,NO_FEEDBACK
116,679,interview,public_code_corpus,3118,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,21,0,GUIDING_QUESTION
175,679,interview,public_code_corpus,3118,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,21,1,CONCEPTUAL_HINT
187,679,interview,public_code_corpus,3118,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,21,2,NO_FEEDBACK
36,679,interview,public_code_corpus,3119,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
17,679,interview,public_code_corpus,3119,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
11,679,interview,public_code_corpus,3119,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,21,2,GUIDING_QUESTION
82,679,interview,public_code_corpus,3119,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,21,3,NO_FEEDBACK
40,680,interview,public_code_corpus,3120,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,26,0,CODE_HIGHLIGHT
13,680,interview,public_code_corpus,3120,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,26,1,CONCEPTUAL_HINT
143,680,interview,public_code_corpus,3120,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,26,2,NO_FEEDBACK
125,680,interview,public_code_corpus,3121,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,28,0,CODE_HIGHLIGHT
134,680,interview,public_code_corpus,3121,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,28,1,CONCEPTUAL_HINT
14,680,interview,public_code_corpus,3121,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,28,2,NO_FEEDBACK
160,680,interview,public_code_corpus,3122,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,19,0,GUIDING_QUESTION
180,680,interview,public_code_corpus,3122,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,19,1,CONCEPTUAL_HINT
165,680,interview,public_code_corpus,3122,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,19,2,NO_FEEDBACK
192,680,interview,public_code_corpus,3123,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,19,0,CODE_HIGHLIGHT
177,680,interview,public_code_corpus,3123,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,19,1,CONCEPTUAL_HINT
71,680,interview,public_code_corpus,3123,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,19,2,GUIDING_QUESTION
143,680,interview,public_code_corpus,3123,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,19,3,NO_FEEDBACK
141,680,interview,public_code_corpus,3124,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,24,0,CODE_HIGHLIGHT
109,680,interview,public_code_corpus,3124,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,24,1,CONCEPTUAL_HINT
93,680,interview,public_code_corpus,3124,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,24,2,NO_FEEDBACK
181,681,interview,public_code_corpus,3125,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,10,0,CODE_HIGHLIGHT
165,681,interview,public_code_corpus,3125,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,10,1,CONCEPTUAL_HINT
153,681,interview,public_code_corpus,3125,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,10,2,NO_FEEDBACK
23,682,interview,public_code_corpus,3126,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,20,0,GUIDING_QUESTION
94,682,interview,public_code_corpus,3126,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,20,1,CONCEPTUAL_HINT
22,682,interview,public_code_corpus,3126,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,20,2,NO_FEEDBACK
115,682,interview,public_code_corpus,3127,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,45,0,CODE_HIGHLIGHT
120,682,interview,public_code_corpus,3127,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,45,1,CONCEPTUAL_HINT
166,682,interview,public_code_corpus,3127,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,45,2,GUIDING_QUESTION
1,682,interview,public_code_corpus,3127,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,45,3,NO_FEEDBACK
88,682,interview,public_code_corpus,3128,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,19,0,CODE_HIGHLIGHT
31,682,interview,public_code_corpus,3128,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,19,1,CONCEPTUAL_HINT
35,682,interview,public_code_corpus,3128,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,19,2,NO_FEEDBACK
151,682,interview,public_code_corpus,3129,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,24,0,CODE_HIGHLIGHT
86,682,interview,public_code_corpus,3129,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,24,1,CONCEPTUAL_HINT
160,682,interview,public_code_corpus,3129,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,24,2,NO_FEEDBACK
27,682,interview,public_code_corpus,3130,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,35,0,GUIDING_QUESTION
155,682,interview,public_code_corpus,3130,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,35,1,CONCEPTUAL_HINT
165,682,interview,public_code_corpus,3130,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,35,2,NO_FEEDBACK
103,683,interview,public_code_corpus,3131,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,3,0,CODE_HIGHLIGHT
85,683,interview,public_code_corpus,3131,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,3,1,CONCEPTUAL_HINT
67,683,interview,public_code_corpus,3131,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,3,2,GUIDING_QUESTION
5,683,interview,public_code_corpus,3131,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,3,3,NO_FEEDBACK
23,683,interview,public_code_corpus,3132,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,3,0,CODE_HIGHLIGHT
48,683,interview,public_code_corpus,3132,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,3,1,CONCEPTUAL_HINT
63,683,interview,public_code_corpus,3132,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,3,2,NO_FEEDBACK
48,683,interview,public_code_corpus,3133,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,3,0,CODE_HIGHLIGHT
9,683,interview,public_code_corpus,3133,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,3,1,CONCEPTUAL_HINT
9,683,interview,public_code_corpus,3133,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,3,2,NO_FEEDBACK
59,683,interview,public_code_corpus,3134,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,2,0,GUIDING_QUESTION
14,683,interview,public_code_corpus,3134,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,2,1,CONCEPTUAL_HINT
31,683,interview,public_code_corpus,3134,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,2,2,NO_FEEDBACK
88,683,interview,public_code_corpus,3135,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,2,0,CODE_HIGHLIGHT
108,683,interview,public_code_corpus,3135,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,2,1,CONCEPTUAL_HINT
42,683,interview,public_code_corpus,3135,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,2,2,GUIDING_QUESTION
95,683,interview,public_code_corpus,3135,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,2,3,NO_FEEDBACK
155,684,interview,public_code_corpus,3136,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,46,0,CODE_HIGHLIGHT
42,684,interview,public_code_corpus,3136,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,46,1,CONCEPTUAL_HINT
172,684,interview,public_code_corpus,3136,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,46,2,NO_FEEDBACK
94,684,interview,public_code_corpus,3137,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,28,0,CODE_HIGHLIGHT
160,684,interview,public_code_corpus,3137,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,28,1,CONCEPTUAL_HINT
121,684,interview,public_code_corpus,3137,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,28,2,NO_FEEDBACK
108,684,interview,public_code_corpus,3138,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,45,0,GUIDING_QUESTION
119,684,interview,public_code_corpus,3138,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,45,1,CONCEPTUAL_HINT
34,684,interview,public_code_corpus,3138,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,45,2,NO_FEEDBACK
79,684,interview,public_code_corpus,3139,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,17,0,CODE_HIGHLIGHT
49,684,interview,public_code_corpus,3139,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,17,1,CONCEPTUAL_HINT
79,684,interview,public_code_corpus,3139,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,17,2,GUIDING_QUESTION
73,684,interview,public_code_corpus,3139,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,17,3,NO_FEEDBACK
12,684,interview,public_code_corpus,3140,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,45,0,CODE_HIGHLIGHT
152,684,interview,public_code_corpus,3140,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,45,1,CONCEPTUAL_HINT
87,684,interview,public_code_corpus,3140,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,45,2,NO_FEEDBACK
72,685,interview,public_code_corpus,3141,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,50,0,CODE_HIGHLIGHT
33,685,interview,public_code_corpus,3141,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,50,1,CONCEPTUAL_HINT
124,685,interview,public_code_corpus,3141,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,50,2,NO_FEEDBACK
100,685,interview,public_code_corpus,3142,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,57,0,GUIDING_QUESTION
187,685,interview,public_code_corpus,3142,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,57,1,CONCEPTUAL_HINT
102,685,interview,public_code_corpus,3142,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,57,2,NO_FEEDBACK
125,686,interview,public_code_corpus,3143,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,12,0,GUIDING_QUESTION
189,686,interview,public_code_corpus,3143,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,12,1,CONCEPTUAL_HINT
4,686,interview,public_code_corpus,3143,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,12,2,NO_FEEDBACK
124,686,interview,public_code_corpus,3144,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,12,0,CODE_HIGHLIGHT
98,686,interview,public_code_corpus,3144,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,12,1,CONCEPTUAL_HINT
185,686,interview,public_code_corpus,3144,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,12,2,GUIDING_QUESTION
130,686,interview,public_code_corpus,3144,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,12,3,NO_FEEDBACK
98,686,interview,public_code_corpus,3145,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,14,0,CODE_HIGHLIGHT
88,686,interview,public_code_corpus,3145,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,14,1,CONCEPTUAL_HINT
49,686,interview,public_code_corpus,3145,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,14,2,NO_FEEDBACK
151,686,interview,public_code_corpus,3146,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,14,0,CODE_HIGHLIGHT
176,686,interview,public_code_corpus,3146,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,14,1,CONCEPTUAL_HINT
22,686,interview,public_code_corpus,3146,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,14,2,NO_FEEDBACK
160,686,interview,public_code_corpus,3147,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,10,0,GUIDING_QUESTION
114,686,interview,public_code_corpus,3147,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,10,1,CONCEPTUAL_HINT
117,686,interview,public_code_corpus,3147,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,10,2,NO_FEEDBACK
37,687,interview,public_code_corpus,3148,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,25,0,CODE_HIGHLIGHT
176,687,interview,public_code_corpus,3148,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,25,1,CONCEPTUAL_HINT
59,687,interview,public_code_corpus,3148,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,25,2,GUIDING_QUESTION
197,687,interview,public_code_corpus,3148,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,25,3,NO_FEEDBACK
153,687,interview,public_code_corpus,3149,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,14,0,CODE_HIGHLIGHT
21,687,interview,public_code_corpus,3149,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,14,1,CONCEPTUAL_HINT
35,687,interview,public_code_corpus,3149,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,14,2,NO_FEEDBACK
34,687,interview,public_code_corpus,3150,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,10,0,CODE_HIGHLIGHT
57,687,interview,public_code_corpus,3150,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,10,1,CONCEPTUAL_HINT
149,687,interview,public_code_corpus,3150,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,10,2,NO_FEEDBACK
47,688,interview,public_code_corpus,3151,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,16,0,CODE_HIGHLIGHT
151,688,interview,public_code_corpus,3151,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,16,1,CONCEPTUAL_HINT
87,688,interview,public_code_corpus,3151,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,16,2,NO_FEEDBACK
154,688,interview,public_code_corpus,3152,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,12,0,CODE_HIGHLIGHT
74,688,interview,public_code_corpus,3152,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,12,1,CONCEPTUAL_HINT
69,688,interview,public_code_corpus,3152,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,12,2,NO_FEEDBACK
163,688,interview,public_code_corpus,3153,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,6,0,GUIDING_QUESTION
20,688,interview,public_code_corpus,3153,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,6,1,CONCEPTUAL_HINT
91,688,interview,public_code_corpus,3153,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,6,2,NO_FEEDBACK
125,688,interview,public_code_corpus,3154,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,7,0,CODE_HIGHLIGHT
102,688,interview,public_code_corpus,3154,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,7,1,CONCEPTUAL_HINT
14,688,interview,public_code_corpus,3154,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,7,2,GUIDING_QUESTION
190,688,interview,public_code_corpus,3154,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,7,3,NO_FEEDBACK
181,688,interview,public_code_corpus,3155,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,7,0,CODE_HIGHLIGHT
71,688,interview,public_code_corpus,3155,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,7,1,CONCEPTUAL_HINT
