dataset_source,source_mode,source_event_index,cohort,student_id,session_id,task_id,problem_id,problem_slug,problem_title,difficulty,concept,stage,scenario,error_type,severity,compile_success,tests_passed,tests_failed,same_error_count,total_errors_seen,attempt_no,last_feedback_action,last_feedback_success,has_suspicious_region,code_lines,total_feedback_count_in_session,analysis_time_ms,total_latency_ms,feedback_action,target_feedback_action,agreement,suspicious_region
problem_suite_http,RULE,179,3,503006,problem_suite_http:RULE:c3:s503006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,243,289,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,180,3,503006,problem_suite_http:RULE:c3:s503006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,local_completion,locally_complete,UNKNOWN,LOW,True,1,2,2,5,6,CONCEPTUAL_HINT,true,True,1,5,247,278,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,181,3,503007,problem_suite_http:RULE:c3:s503007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,81,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,182,3,503007,problem_suite_http:RULE:c3:s503007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,245,291,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,183,3,503007,problem_suite_http:RULE:c3:s503007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,first_conceptual_error,unknown_logic_first,UNKNOWN,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,243,285,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,184,3,503007,problem_suite_http:RULE:c3:s503007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,repeated_conceptual_error,unknown_logic_repeat,UNKNOWN,MEDIUM,True,3,0,2,3,4,NO_FEEDBACK,false,True,1,3,246,282,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,185,3,503007,problem_suite_http:RULE:c3:s503007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,3,4,5,NO_FEEDBACK,false,True,1,4,254,299,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,186,3,503007,problem_suite_http:RULE:c3:s503007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,4,5,6,CONCEPTUAL_HINT,true,True,1,5,249,290,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,187,3,503008,problem_suite_http:RULE:c3:s503008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,47,93,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,188,3,503008,problem_suite_http:RULE:c3:s503008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,241,285,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,189,3,503008,problem_suite_http:RULE:c3:s503008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,257,294,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,190,3,503008,problem_suite_http:RULE:c3:s503008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,247,283,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,191,3,503008,problem_suite_http:RULE:c3:s503008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,240,277,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,192,3,503008,problem_suite_http:RULE:c3:s503008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,244,288,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,193,3,503009,problem_suite_http:RULE:c3:s503009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,47,95,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,194,3,503009,problem_suite_http:RULE:c3:s503009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,259,300,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,195,3,503009,problem_suite_http:RULE:c3:s503009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,first_conceptual_error,wrong_condition_first,WRONG_CONDITION,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,242,275,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,196,3,503009,problem_suite_http:RULE:c3:s503009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,repeated_conceptual_error,wrong_condition_repeat,WRONG_CONDITION,MEDIUM,True,1,2,2,3,4,CONCEPTUAL_HINT,true,True,1,3,252,284,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,197,3,503009,problem_suite_http:RULE:c3:s503009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,274,315,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,198,3,503009,problem_suite_http:RULE:c3:s503009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,270,308,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,199,3,503010,problem_suite_http:RULE:c3:s503010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,49,80,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,200,3,503010,problem_suite_http:RULE:c3:s503010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,244,287,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,201,3,503010,problem_suite_http:RULE:c3:s503010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,244,275,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,202,3,503010,problem_suite_http:RULE:c3:s503010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,249,282,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,203,3,503010,problem_suite_http:RULE:c3:s503010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,252,289,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,204,3,503010,problem_suite_http:RULE:c3:s503010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,255,300,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,205,3,503011,problem_suite_http:RULE:c3:s503011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,85,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,206,3,503011,problem_suite_http:RULE:c3:s503011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,250,271,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,207,3,503011,problem_suite_http:RULE:c3:s503011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,248,280,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,208,3,503011,problem_suite_http:RULE:c3:s503011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,252,297,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,209,3,503011,problem_suite_http:RULE:c3:s503011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,247,266,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,210,3,503011,problem_suite_http:RULE:c3:s503011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,248,290,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,211,3,503012,problem_suite_http:RULE:c3:s503012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,46,69,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,212,3,503012,problem_suite_http:RULE:c3:s503012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,242,280,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,213,3,503012,problem_suite_http:RULE:c3:s503012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,first_conceptual_error,wrong_condition_first,WRONG_CONDITION,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,247,286,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,214,3,503012,problem_suite_http:RULE:c3:s503012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,repeated_conceptual_error,wrong_condition_repeat,WRONG_CONDITION,MEDIUM,True,1,2,2,3,4,CONCEPTUAL_HINT,true,True,1,3,249,284,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,215,3,503012,problem_suite_http:RULE:c3:s503012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,237,285,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,216,3,503012,problem_suite_http:RULE:c3:s503012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,local_completion,locally_complete,OFF_BY_ONE,LOW,True,1,2,1,5,6,CONCEPTUAL_HINT,true,True,1,5,250,291,CODE_HIGHLIGHT,NO_FEEDBACK,false,for loop condition
problem_suite_http,RULE,217,4,504001,problem_suite_http:RULE:c4:s504001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,88,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,218,4,504001,problem_suite_http:RULE:c4:s504001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,243,282,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,219,4,504001,problem_suite_http:RULE:c4:s504001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,first_conceptual_error,possible_null_access_first,POSSIBLE_NULL_ACCESS,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,250,289,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,missing null or empty guard
problem_suite_http,RULE,220,4,504001,problem_suite_http:RULE:c4:s504001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,repeated_conceptual_error,possible_null_access_repeat,POSSIBLE_NULL_ACCESS,MEDIUM,True,3,0,2,3,4,CODE_HIGHLIGHT,true,True,1,3,257,294,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,missing null or empty guard
problem_suite_http,RULE,221,4,504001,problem_suite_http:RULE:c4:s504001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,244,264,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,222,4,504001,problem_suite_http:RULE:c4:s504001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,local_completion,locally_complete,WRONG_CONDITION,LOW,True,1,2,1,5,6,CONCEPTUAL_HINT,true,True,1,5,245,281,CONCEPTUAL_HINT,NO_FEEDBACK,false,while condition
problem_suite_http,RULE,223,4,504002,problem_suite_http:RULE:c4:s504002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,52,83,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,224,4,504002,problem_suite_http:RULE:c4:s504002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,245,284,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,225,4,504002,problem_suite_http:RULE:c4:s504002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,249,280,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,226,4,504002,problem_suite_http:RULE:c4:s504002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,247,280,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,227,4,504002,problem_suite_http:RULE:c4:s504002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,249,296,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,228,4,504002,problem_suite_http:RULE:c4:s504002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,247,290,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,229,4,504003,problem_suite_http:RULE:c4:s504003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,47,90,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,230,4,504003,problem_suite_http:RULE:c4:s504003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,244,265,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,231,4,504003,problem_suite_http:RULE:c4:s504003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,first_conceptual_error,possible_null_access_first,UNKNOWN,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,250,290,NO_FEEDBACK,CODE_HIGHLIGHT,false,logic block
problem_suite_http,RULE,232,4,504003,problem_suite_http:RULE:c4:s504003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,repeated_conceptual_error,possible_null_access_repeat,UNKNOWN,MEDIUM,True,3,0,2,3,4,NO_FEEDBACK,false,True,1,3,249,290,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,233,4,504003,problem_suite_http:RULE:c4:s504003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,3,4,5,NO_FEEDBACK,false,True,1,4,250,295,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,234,4,504003,problem_suite_http:RULE:c4:s504003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,4,5,6,CONCEPTUAL_HINT,true,True,1,5,245,283,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,235,4,504004,problem_suite_http:RULE:c4:s504004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,83,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,236,4,504004,problem_suite_http:RULE:c4:s504004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,253,298,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,237,4,504004,problem_suite_http:RULE:c4:s504004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,first_conceptual_error,wrong_loop_boundary_first,WRONG_LOOP_BOUNDARY,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,263,299,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,binary search loop boundary
problem_suite_http,RULE,238,4,504004,problem_suite_http:RULE:c4:s504004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,repeated_conceptual_error,wrong_loop_boundary_repeat,WRONG_LOOP_BOUNDARY,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,272,313,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,binary search loop boundary
problem_suite_http,RULE,239,4,504004,problem_suite_http:RULE:c4:s504004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,246,270,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,240,4,504004,problem_suite_http:RULE:c4:s504004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,250,291,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,241,4,504005,problem_suite_http:RULE:c4:s504005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,90,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,242,4,504005,problem_suite_http:RULE:c4:s504005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,244,265,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,243,4,504005,problem_suite_http:RULE:c4:s504005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,243,287,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,244,4,504005,problem_suite_http:RULE:c4:s504005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,263,298,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,245,4,504005,problem_suite_http:RULE:c4:s504005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,253,292,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,246,4,504005,problem_suite_http:RULE:c4:s504005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,246,268,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,247,4,504006,problem_suite_http:RULE:c4:s504006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,49,83,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,248,4,504006,problem_suite_http:RULE:c4:s504006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,249,279,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,249,4,504006,problem_suite_http:RULE:c4:s504006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,first_conceptual_error,wrong_condition_first,WRONG_CONDITION,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,250,291,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,250,4,504006,problem_suite_http:RULE:c4:s504006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,repeated_conceptual_error,wrong_condition_repeat,WRONG_CONDITION,MEDIUM,True,1,2,2,3,4,CONCEPTUAL_HINT,true,True,1,3,243,290,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,251,4,504006,problem_suite_http:RULE:c4:s504006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,246,290,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,252,4,504006,problem_suite_http:RULE:c4:s504006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,local_completion,locally_complete,UNKNOWN,LOW,True,1,2,2,5,6,CONCEPTUAL_HINT,true,True,1,5,242,263,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,253,4,504007,problem_suite_http:RULE:c4:s504007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,49,96,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,254,4,504007,problem_suite_http:RULE:c4:s504007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,249,297,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,255,4,504007,problem_suite_http:RULE:c4:s504007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,first_conceptual_error,unknown_logic_first,UNKNOWN,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,247,288,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,256,4,504007,problem_suite_http:RULE:c4:s504007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,repeated_conceptual_error,unknown_logic_repeat,UNKNOWN,MEDIUM,True,3,0,2,3,4,NO_FEEDBACK,false,True,1,3,253,303,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,257,4,504007,problem_suite_http:RULE:c4:s504007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,3,4,5,NO_FEEDBACK,false,True,1,4,246,281,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
