student_id,problem_id,difficulty,dataset_source,session_id,error_type,severity,compile_success,tests_passed,tests_failed,same_error_count,total_errors_seen,attempt_no,last_feedback_action,last_feedback_success,has_suspicious_region,code_lines,total_feedback_count_in_session,feedback_action
2,228,interview,public_code_corpus,663,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,16,1,CONCEPTUAL_HINT
34,228,interview,public_code_corpus,663,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,16,2,NO_FEEDBACK
102,229,interview,public_code_corpus,664,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,9,0,CODE_HIGHLIGHT
37,229,interview,public_code_corpus,664,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,9,1,CONCEPTUAL_HINT
35,229,interview,public_code_corpus,664,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,9,2,NO_FEEDBACK
70,229,interview,public_code_corpus,665,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,9,0,GUIDING_QUESTION
76,229,interview,public_code_corpus,665,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,9,1,CONCEPTUAL_HINT
28,229,interview,public_code_corpus,665,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,9,2,NO_FEEDBACK
36,229,interview,public_code_corpus,666,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,22,0,CODE_HIGHLIGHT
155,229,interview,public_code_corpus,666,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,22,1,CONCEPTUAL_HINT
197,229,interview,public_code_corpus,666,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,22,2,GUIDING_QUESTION
77,229,interview,public_code_corpus,666,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,22,3,NO_FEEDBACK
8,230,interview,public_code_corpus,667,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,14,0,GUIDING_QUESTION
194,230,interview,public_code_corpus,667,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,14,1,CONCEPTUAL_HINT
100,230,interview,public_code_corpus,667,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,14,2,NO_FEEDBACK
9,230,interview,public_code_corpus,668,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
92,230,interview,public_code_corpus,668,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
142,230,interview,public_code_corpus,668,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,21,2,GUIDING_QUESTION
139,230,interview,public_code_corpus,668,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,21,3,NO_FEEDBACK
52,230,interview,public_code_corpus,669,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,32,0,CODE_HIGHLIGHT
147,230,interview,public_code_corpus,669,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,32,1,CONCEPTUAL_HINT
158,230,interview,public_code_corpus,669,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,32,2,NO_FEEDBACK
40,231,interview,public_code_corpus,670,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,16,0,CODE_HIGHLIGHT
24,231,interview,public_code_corpus,670,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,16,1,CONCEPTUAL_HINT
24,231,interview,public_code_corpus,670,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,16,2,GUIDING_QUESTION
152,231,interview,public_code_corpus,670,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,16,3,NO_FEEDBACK
172,231,interview,public_code_corpus,671,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,19,0,CODE_HIGHLIGHT
162,231,interview,public_code_corpus,671,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,19,1,CONCEPTUAL_HINT
97,231,interview,public_code_corpus,671,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,19,2,NO_FEEDBACK
1,231,interview,public_code_corpus,672,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,31,0,CODE_HIGHLIGHT
163,231,interview,public_code_corpus,672,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,31,1,CONCEPTUAL_HINT
3,231,interview,public_code_corpus,672,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,31,2,NO_FEEDBACK
116,232,interview,public_code_corpus,673,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
191,232,interview,public_code_corpus,673,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
43,232,interview,public_code_corpus,673,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,21,2,NO_FEEDBACK
135,232,interview,public_code_corpus,674,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,19,0,CODE_HIGHLIGHT
146,232,interview,public_code_corpus,674,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,19,1,CONCEPTUAL_HINT
165,232,interview,public_code_corpus,674,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,19,2,NO_FEEDBACK
41,232,interview,public_code_corpus,675,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,25,0,GUIDING_QUESTION
39,232,interview,public_code_corpus,675,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,25,1,CONCEPTUAL_HINT
160,232,interview,public_code_corpus,675,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,25,2,NO_FEEDBACK
175,233,interview,public_code_corpus,676,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,29,0,CODE_HIGHLIGHT
53,233,interview,public_code_corpus,676,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,29,1,CONCEPTUAL_HINT
179,233,interview,public_code_corpus,676,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,29,2,NO_FEEDBACK
18,233,interview,public_code_corpus,677,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,34,0,GUIDING_QUESTION
79,233,interview,public_code_corpus,677,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,34,1,CONCEPTUAL_HINT
67,233,interview,public_code_corpus,677,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,34,2,NO_FEEDBACK
55,233,interview,public_code_corpus,678,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,34,0,CODE_HIGHLIGHT
81,233,interview,public_code_corpus,678,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,34,1,CONCEPTUAL_HINT
128,233,interview,public_code_corpus,678,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,34,2,GUIDING_QUESTION
131,233,interview,public_code_corpus,678,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,34,3,NO_FEEDBACK
75,234,interview,public_code_corpus,679,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,16,0,GUIDING_QUESTION
120,234,interview,public_code_corpus,679,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,16,1,CONCEPTUAL_HINT
21,234,interview,public_code_corpus,679,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,16,2,NO_FEEDBACK
79,234,interview,public_code_corpus,680,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,12,0,CODE_HIGHLIGHT
127,234,interview,public_code_corpus,680,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,12,1,CONCEPTUAL_HINT
92,234,interview,public_code_corpus,680,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,12,2,GUIDING_QUESTION
198,234,interview,public_code_corpus,680,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,12,3,NO_FEEDBACK
138,234,interview,public_code_corpus,681,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
76,234,interview,public_code_corpus,681,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
114,234,interview,public_code_corpus,681,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,21,2,NO_FEEDBACK
151,235,interview,public_code_corpus,682,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,38,0,CODE_HIGHLIGHT
170,235,interview,public_code_corpus,682,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,38,1,CONCEPTUAL_HINT
121,235,interview,public_code_corpus,682,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,38,2,GUIDING_QUESTION
55,235,interview,public_code_corpus,682,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,38,3,NO_FEEDBACK
157,235,interview,public_code_corpus,683,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,27,0,CODE_HIGHLIGHT
11,235,interview,public_code_corpus,683,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,27,1,CONCEPTUAL_HINT
73,235,interview,public_code_corpus,683,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,27,2,NO_FEEDBACK
6,235,interview,public_code_corpus,684,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,15,0,CODE_HIGHLIGHT
16,235,interview,public_code_corpus,684,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,15,1,CONCEPTUAL_HINT
59,235,interview,public_code_corpus,684,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,15,2,NO_FEEDBACK
130,236,interview,public_code_corpus,685,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,10,0,CODE_HIGHLIGHT
192,236,interview,public_code_corpus,685,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,10,1,CONCEPTUAL_HINT
158,236,interview,public_code_corpus,685,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,10,2,NO_FEEDBACK
142,236,interview,public_code_corpus,686,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,22,0,CODE_HIGHLIGHT
167,236,interview,public_code_corpus,686,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,22,1,CONCEPTUAL_HINT
114,236,interview,public_code_corpus,686,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,22,2,NO_FEEDBACK
69,236,interview,public_code_corpus,687,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,13,0,GUIDING_QUESTION
155,236,interview,public_code_corpus,687,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,13,1,CONCEPTUAL_HINT
142,236,interview,public_code_corpus,687,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,13,2,NO_FEEDBACK
160,237,interview,public_code_corpus,688,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,21,0,CODE_HIGHLIGHT
3,237,interview,public_code_corpus,688,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,21,1,CONCEPTUAL_HINT
16,237,interview,public_code_corpus,688,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,21,2,NO_FEEDBACK
162,237,interview,public_code_corpus,689,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,35,0,GUIDING_QUESTION
168,237,interview,public_code_corpus,689,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,35,1,CONCEPTUAL_HINT
97,237,interview,public_code_corpus,689,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,35,2,NO_FEEDBACK
200,237,interview,public_code_corpus,690,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,11,0,CODE_HIGHLIGHT
79,237,interview,public_code_corpus,690,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,11,1,CONCEPTUAL_HINT
34,237,interview,public_code_corpus,690,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,11,2,GUIDING_QUESTION
135,237,interview,public_code_corpus,690,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,11,3,NO_FEEDBACK
125,238,interview,public_code_corpus,691,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,32,0,GUIDING_QUESTION
155,238,interview,public_code_corpus,691,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,32,1,CONCEPTUAL_HINT
155,238,interview,public_code_corpus,691,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,32,2,NO_FEEDBACK
41,238,interview,public_code_corpus,692,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,23,0,CODE_HIGHLIGHT
81,238,interview,public_code_corpus,692,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,23,1,CONCEPTUAL_HINT
71,238,interview,public_code_corpus,692,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,23,2,GUIDING_QUESTION
193,238,interview,public_code_corpus,692,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,23,3,NO_FEEDBACK
12,238,interview,public_code_corpus,693,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,19,0,CODE_HIGHLIGHT
121,238,interview,public_code_corpus,693,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,19,1,CONCEPTUAL_HINT
22,238,interview,public_code_corpus,693,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,19,2,NO_FEEDBACK
60,239,interview,public_code_corpus,694,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,12,0,CODE_HIGHLIGHT
66,239,interview,public_code_corpus,694,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,12,1,CONCEPTUAL_HINT
5,239,interview,public_code_corpus,694,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,12,2,GUIDING_QUESTION
35,239,interview,public_code_corpus,694,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,12,3,NO_FEEDBACK
7,239,interview,public_code_corpus,695,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,13,0,CODE_HIGHLIGHT
40,239,interview,public_code_corpus,695,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,13,1,CONCEPTUAL_HINT
192,239,interview,public_code_corpus,695,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,13,2,NO_FEEDBACK
1,239,interview,public_code_corpus,696,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,25,0,CODE_HIGHLIGHT
10,239,interview,public_code_corpus,696,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,25,1,CONCEPTUAL_HINT
135,239,interview,public_code_corpus,696,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,25,2,NO_FEEDBACK
25,240,interview,public_code_corpus,697,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,12,0,CODE_HIGHLIGHT
162,240,interview,public_code_corpus,697,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,12,1,CONCEPTUAL_HINT
11,240,interview,public_code_corpus,697,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,12,2,NO_FEEDBACK
177,240,interview,public_code_corpus,698,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,18,0,CODE_HIGHLIGHT
8,240,interview,public_code_corpus,698,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,18,1,CONCEPTUAL_HINT
23,240,interview,public_code_corpus,698,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,18,2,NO_FEEDBACK
106,240,interview,public_code_corpus,699,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,18,0,GUIDING_QUESTION
157,240,interview,public_code_corpus,699,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,18,1,CONCEPTUAL_HINT
58,240,interview,public_code_corpus,699,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,18,2,NO_FEEDBACK
181,241,interview,public_code_corpus,700,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,26,0,CODE_HIGHLIGHT
105,241,interview,public_code_corpus,700,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,26,1,CONCEPTUAL_HINT
148,241,interview,public_code_corpus,700,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,26,2,NO_FEEDBACK
188,241,interview,public_code_corpus,701,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,18,0,GUIDING_QUESTION
35,241,interview,public_code_corpus,701,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,18,1,CONCEPTUAL_HINT
102,241,interview,public_code_corpus,701,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,18,2,NO_FEEDBACK
21,241,interview,public_code_corpus,702,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,8,0,CODE_HIGHLIGHT
161,241,interview,public_code_corpus,702,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,8,1,CONCEPTUAL_HINT
143,241,interview,public_code_corpus,702,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,8,2,GUIDING_QUESTION
25,241,interview,public_code_corpus,702,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,8,3,NO_FEEDBACK
75,242,interview,public_code_corpus,703,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,56,0,GUIDING_QUESTION
20,242,interview,public_code_corpus,703,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,56,1,CONCEPTUAL_HINT
19,242,interview,public_code_corpus,703,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,56,2,NO_FEEDBACK
122,242,interview,public_code_corpus,704,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,17,0,CODE_HIGHLIGHT
194,242,interview,public_code_corpus,704,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,17,1,CONCEPTUAL_HINT
27,242,interview,public_code_corpus,704,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,17,2,GUIDING_QUESTION
135,242,interview,public_code_corpus,704,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,17,3,NO_FEEDBACK
14,242,interview,public_code_corpus,705,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,16,0,CODE_HIGHLIGHT
32,242,interview,public_code_corpus,705,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,16,1,CONCEPTUAL_HINT
195,242,interview,public_code_corpus,705,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,16,2,NO_FEEDBACK
139,243,interview,public_code_corpus,706,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,13,0,CODE_HIGHLIGHT
13,243,interview,public_code_corpus,706,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,13,1,CONCEPTUAL_HINT
106,243,interview,public_code_corpus,706,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,13,2,GUIDING_QUESTION
73,243,interview,public_code_corpus,706,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,13,3,NO_FEEDBACK
87,243,interview,public_code_corpus,707,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,4,0,CODE_HIGHLIGHT
106,243,interview,public_code_corpus,707,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,4,1,CONCEPTUAL_HINT
125,243,interview,public_code_corpus,707,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,4,2,NO_FEEDBACK
35,243,interview,public_code_corpus,708,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,14,0,CODE_HIGHLIGHT
28,243,interview,public_code_corpus,708,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,14,1,CONCEPTUAL_HINT
72,243,interview,public_code_corpus,708,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,14,2,NO_FEEDBACK
8,244,interview,public_code_corpus,709,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,10,0,CODE_HIGHLIGHT
135,244,interview,public_code_corpus,709,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,10,1,CONCEPTUAL_HINT
130,244,interview,public_code_corpus,709,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,10,2,NO_FEEDBACK
120,245,interview,public_code_corpus,710,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,19,0,CODE_HIGHLIGHT
143,245,interview,public_code_corpus,710,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,19,1,CONCEPTUAL_HINT
89,245,interview,public_code_corpus,710,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,19,2,NO_FEEDBACK
24,245,interview,public_code_corpus,711,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,11,0,GUIDING_QUESTION
173,245,interview,public_code_corpus,711,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,11,1,CONCEPTUAL_HINT
181,245,interview,public_code_corpus,711,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,11,2,NO_FEEDBACK
95,245,interview,public_code_corpus,712,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,15,0,CODE_HIGHLIGHT
27,245,interview,public_code_corpus,712,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,15,1,CONCEPTUAL_HINT
30,245,interview,public_code_corpus,712,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,15,2,GUIDING_QUESTION
90,245,interview,public_code_corpus,712,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,15,3,NO_FEEDBACK
31,246,interview,public_code_corpus,713,STUCK_NO_PROGRESS,MEDIUM,True,0,1,0,1,1,,,True,43,0,GUIDING_QUESTION
108,246,interview,public_code_corpus,713,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,GUIDING_QUESTION,False,True,43,1,CONCEPTUAL_HINT
25,246,interview,public_code_corpus,713,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,43,2,NO_FEEDBACK
190,246,interview,public_code_corpus,714,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,23,0,CODE_HIGHLIGHT
83,246,interview,public_code_corpus,714,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,23,1,CONCEPTUAL_HINT
166,246,interview,public_code_corpus,714,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,23,2,GUIDING_QUESTION
68,246,interview,public_code_corpus,714,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,23,3,NO_FEEDBACK
146,246,interview,public_code_corpus,715,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,31,0,CODE_HIGHLIGHT
1,246,interview,public_code_corpus,715,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,31,1,CONCEPTUAL_HINT
163,246,interview,public_code_corpus,715,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,31,2,NO_FEEDBACK
45,247,interview,public_code_corpus,716,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,32,0,CODE_HIGHLIGHT
82,247,interview,public_code_corpus,716,WRONG_CONDITION,MEDIUM,True,0,1,1,2,2,CODE_HIGHLIGHT,False,True,32,1,CONCEPTUAL_HINT
144,247,interview,public_code_corpus,716,WRONG_CONDITION,MEDIUM,True,0,1,2,3,3,CONCEPTUAL_HINT,False,True,32,2,GUIDING_QUESTION
16,247,interview,public_code_corpus,716,SUCCESS,LOW,True,1,0,0,3,4,GUIDING_QUESTION,False,False,32,3,NO_FEEDBACK
187,247,interview,public_code_corpus,717,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,35,0,CODE_HIGHLIGHT
90,247,interview,public_code_corpus,717,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,35,1,CONCEPTUAL_HINT
191,247,interview,public_code_corpus,717,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,35,2,NO_FEEDBACK
66,247,interview,public_code_corpus,718,OFF_BY_ONE,MEDIUM,True,0,1,0,1,1,,,True,24,0,CODE_HIGHLIGHT
61,247,interview,public_code_corpus,718,OFF_BY_ONE,MEDIUM,True,0,1,2,2,2,CODE_HIGHLIGHT,False,True,24,1,CONCEPTUAL_HINT
178,247,interview,public_code_corpus,718,SUCCESS,LOW,True,1,0,0,2,3,CONCEPTUAL_HINT,False,False,24,2,NO_FEEDBACK
144,248,interview,public_code_corpus,719,SYNTAX_ERROR,HIGH,False,0,1,0,1,1,,,True,26,0,CODE_HIGHLIGHT
122,248,interview,public_code_corpus,719,SYNTAX_ERROR,HIGH,False,0,1,2,2,2,CODE_HIGHLIGHT,False,True,26,1,CONCEPTUAL_HINT
