event_index,mode,phase,student_id,task_id,attempt_no,scenario,status,action,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,error
198,RULE,replay,210011,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,44,while condition,
199,RULE,replay,210011,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,47,unfinished implementation,
200,RULE,replay,210011,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,44,"line 1, column 66",
201,RULE,replay,210011,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,49,unfinished implementation,
202,RULE,replay,210011,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,47,logic block,
203,RULE,replay,210011,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,47,logic block,
204,RULE,replay,210011,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,11,47,logic block,
205,RULE,replay,210011,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,39,statement ending,
206,RULE,replay,210011,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,51,for loop condition,
207,RULE,replay,210011,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,46,unfinished implementation,
208,RULE,replay,210011,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,10,50,while condition,
209,RULE,replay,210011,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,7,44,logic block,
210,RULE,replay,210012,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,44,statement ending,
211,RULE,replay,210012,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,43,statement ending,
212,RULE,replay,210012,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,46,statement ending,
213,RULE,replay,210012,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,6,50,for loop condition,
214,RULE,replay,210012,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,25,for loop condition,
215,RULE,replay,210012,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,9,40,for loop condition,
216,RULE,replay,210012,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,47,while condition,
217,RULE,replay,210012,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,42,while condition,
218,RULE,replay,210012,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,10,53,unfinished implementation,
219,RULE,replay,210012,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,36,"line 1, column 66",
220,RULE,replay,210012,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,26,unfinished implementation,
221,RULE,replay,210012,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,41,logic block,
222,RULE,replay,210012,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,46,logic block,
223,RULE,replay,210012,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,6,43,logic block,
224,RULE,replay,210012,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,43,statement ending,
225,RULE,replay,210012,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,47,for loop condition,
226,RULE,replay,210012,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,49,unfinished implementation,
227,RULE,replay,210012,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,44,while condition,
228,RULE,replay,210012,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,6,46,logic block,
229,RULE,replay,210013,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,47,statement ending,
230,RULE,replay,210013,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,5,23,statement ending,
231,RULE,replay,210013,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,9,39,statement ending,
232,RULE,replay,210013,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,6,47,for loop condition,
233,RULE,replay,210013,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,44,for loop condition,
234,RULE,replay,210013,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,46,for loop condition,
235,RULE,replay,210013,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,48,while condition,
236,RULE,replay,210013,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,43,while condition,
237,RULE,replay,210013,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,53,unfinished implementation,
238,RULE,replay,210013,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,37,"line 1, column 66",
239,RULE,replay,210013,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,5,49,unfinished implementation,
240,RULE,replay,210013,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,52,logic block,
241,RULE,replay,210013,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,43,logic block,
242,RULE,replay,210013,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,44,logic block,
243,RULE,replay,210013,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,23,statement ending,
244,RULE,replay,210013,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,39,for loop condition,
245,RULE,replay,210013,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,48,unfinished implementation,
246,RULE,replay,210013,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,26,while condition,
247,RULE,replay,210013,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,8,50,logic block,
248,RULE,replay,210014,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,44,statement ending,
249,RULE,replay,210014,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,47,statement ending,
250,RULE,replay,210014,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,23,statement ending,
251,RULE,replay,210014,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,31,for loop condition,
252,RULE,replay,210014,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,25,for loop condition,
253,RULE,replay,210014,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,12,61,for loop condition,
254,RULE,replay,210014,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,12,63,while condition,
255,RULE,replay,210014,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,26,while condition,
256,RULE,replay,210014,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,8,34,unfinished implementation,
257,RULE,replay,210014,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,44,"line 1, column 66",
258,RULE,replay,210014,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,46,unfinished implementation,
259,RULE,replay,210014,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,6,50,logic block,
260,RULE,replay,210014,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,8,47,logic block,
261,RULE,replay,210014,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,44,logic block,
262,RULE,replay,210014,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,45,statement ending,
263,RULE,replay,210014,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,49,for loop condition,
264,RULE,replay,210014,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,46,unfinished implementation,
265,RULE,replay,210014,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,10,49,while condition,
266,RULE,replay,210014,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,8,49,logic block,
267,RULE,replay,210015,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,47,statement ending,
268,RULE,replay,210015,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,39,statement ending,
269,RULE,replay,210015,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,44,statement ending,
270,RULE,replay,210015,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,10,60,for loop condition,
271,RULE,replay,210015,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,35,for loop condition,
272,RULE,replay,210015,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,8,27,for loop condition,
273,RULE,replay,210015,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,53,while condition,
274,RULE,replay,210015,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,10,49,while condition,
275,RULE,replay,210015,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,27,unfinished implementation,
276,RULE,replay,210015,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,9,47,"line 1, column 66",
277,RULE,replay,210015,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,45,unfinished implementation,
278,RULE,replay,210015,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,6,48,logic block,
279,RULE,replay,210015,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,49,logic block,
280,RULE,replay,210015,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,5,25,logic block,
281,RULE,replay,210015,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,4,47,statement ending,
282,RULE,replay,210015,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,50,for loop condition,
283,RULE,replay,210015,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,30,unfinished implementation,
284,RULE,replay,210015,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,47,while condition,
285,RULE,replay,210015,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,9,48,logic block,
286,RULE,replay,210016,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,45,statement ending,
287,RULE,replay,210016,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,4,43,statement ending,
288,RULE,replay,210016,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,31,statement ending,
289,RULE,replay,210016,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,54,for loop condition,
290,RULE,replay,210016,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,44,for loop condition,
291,RULE,replay,210016,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,46,for loop condition,
292,RULE,replay,210016,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,51,while condition,
293,RULE,replay,210016,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,43,while condition,
294,RULE,replay,210016,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,50,unfinished implementation,
295,RULE,replay,210016,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,43,"line 1, column 66",
296,RULE,replay,210016,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,51,unfinished implementation,
297,RULE,replay,210016,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,28,logic block,
298,RULE,replay,210016,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,11,32,logic block,
299,RULE,replay,210016,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,44,logic block,
300,RULE,replay,210016,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,4,45,statement ending,
301,RULE,replay,210016,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,48,for loop condition,
302,RULE,replay,210016,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,48,unfinished implementation,
303,RULE,replay,210016,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,46,while condition,
304,RULE,replay,210016,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,7,48,logic block,
305,RULE,replay,210017,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,46,statement ending,
306,RULE,replay,210017,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,44,statement ending,
307,RULE,replay,210017,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,20,statement ending,
308,RULE,replay,210017,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,48,for loop condition,
309,RULE,replay,210017,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,41,for loop condition,
310,RULE,replay,210017,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,47,for loop condition,
311,RULE,replay,210017,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,50,while condition,
312,RULE,replay,210017,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,26,while condition,
313,RULE,replay,210017,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,53,unfinished implementation,
314,RULE,replay,210017,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,38,"line 1, column 66",
315,RULE,replay,210017,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,55,unfinished implementation,
316,RULE,replay,210017,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,49,logic block,
317,RULE,replay,210017,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,43,logic block,
318,RULE,replay,210017,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,41,logic block,
319,RULE,replay,210017,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,4,22,statement ending,
320,RULE,replay,210017,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,8,41,for loop condition,
321,RULE,replay,210017,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,17,47,unfinished implementation,
322,RULE,replay,210017,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,48,while condition,
323,RULE,replay,210017,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,7,25,logic block,
324,RULE,replay,210018,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,22,statement ending,
325,RULE,replay,210018,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,21,statement ending,
326,RULE,replay,210018,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,31,statement ending,
327,RULE,replay,210018,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,38,for loop condition,
328,RULE,replay,210018,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,44,for loop condition,
329,RULE,replay,210018,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,44,for loop condition,
330,RULE,replay,210018,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,56,while condition,
331,RULE,replay,210018,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,39,while condition,
332,RULE,replay,210018,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,49,unfinished implementation,
333,RULE,replay,210018,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,42,"line 1, column 66",
334,RULE,replay,210018,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,50,unfinished implementation,
335,RULE,replay,210018,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,8,50,logic block,
336,RULE,replay,210018,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,44,logic block,
337,RULE,replay,210018,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,48,logic block,
338,RULE,replay,210018,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,42,statement ending,
339,RULE,replay,210018,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,49,for loop condition,
340,RULE,replay,210018,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,47,unfinished implementation,
341,RULE,replay,210018,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,49,while condition,
342,RULE,replay,210018,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,5,48,logic block,
343,RULE,replay,210019,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,41,statement ending,
344,RULE,replay,210019,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,46,statement ending,
345,RULE,replay,210019,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,4,22,statement ending,
346,RULE,replay,210019,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,46,for loop condition,
347,RULE,replay,210019,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,42,for loop condition,
348,RULE,replay,210019,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,47,for loop condition,
349,RULE,replay,210019,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,49,while condition,
350,RULE,replay,210019,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,44,while condition,
351,RULE,replay,210019,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,54,unfinished implementation,
352,RULE,replay,210019,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,37,"line 1, column 66",
353,RULE,replay,210019,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,23,unfinished implementation,
354,RULE,replay,210019,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,49,logic block,
355,RULE,replay,210019,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,41,logic block,
356,RULE,replay,210019,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,42,logic block,
357,RULE,replay,210019,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,42,statement ending,
358,RULE,replay,210019,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,6,50,for loop condition,
359,RULE,replay,210019,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,47,unfinished implementation,
360,RULE,replay,210019,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,10,51,while condition,
361,RULE,replay,210019,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,2,24,logic block,
362,RULE,replay,210020,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,49,statement ending,
363,RULE,replay,210020,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,44,statement ending,
364,RULE,replay,210020,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,31,statement ending,
365,RULE,replay,210020,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,6,40,for loop condition,
366,RULE,replay,210020,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,12,59,for loop condition,
367,RULE,replay,210020,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,8,54,for loop condition,
368,RULE,replay,210020,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,42,while condition,
369,RULE,replay,210020,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,43,while condition,
370,RULE,replay,210020,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,53,unfinished implementation,
371,RULE,replay,210020,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,40,"line 1, column 66",
372,RULE,replay,210020,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,47,unfinished implementation,
373,RULE,replay,210020,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,8,51,logic block,
374,RULE,replay,210020,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,9,27,logic block,
375,RULE,replay,210020,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,51,logic block,
376,RULE,replay,210020,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,2,40,statement ending,
377,RULE,replay,210020,102,16,off_by_one_after_progress,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,7,50,for loop condition,
378,RULE,replay,210020,104,17,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,46,unfinished implementation,
379,RULE,replay,210020,103,18,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,24,while condition,
380,RULE,replay,210020,105,19,complete_return_final,200,CONCEPTUAL_HINT,UNKNOWN,True,3,0,10,48,logic block,
381,RULE,replay,210021,101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,45,statement ending,
382,RULE,replay,210021,101,2,syntax_missing_semicolon_b,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,5,46,statement ending,
383,RULE,replay,210021,101,3,syntax_missing_semicolon_c,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,4,46,statement ending,
384,RULE,replay,210021,102,4,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,48,for loop condition,
385,RULE,replay,210021,102,5,off_by_one_repeat_a,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,8,43,for loop condition,
386,RULE,replay,210021,102,6,off_by_one_repeat_b,200,CONCEPTUAL_HINT,OFF_BY_ONE,True,1,2,10,49,for loop condition,
387,RULE,replay,210021,103,7,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,5,48,while condition,
388,RULE,replay,210021,103,8,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,10,46,while condition,
389,RULE,replay,210021,104,9,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,44,unfinished implementation,
390,RULE,replay,210021,104,10,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,40,"line 1, column 66",
391,RULE,replay,210021,104,11,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,35,unfinished implementation,
392,RULE,replay,210021,105,12,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,6,25,logic block,
393,RULE,replay,210021,106,13,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,7,41,logic block,
394,RULE,replay,210021,105,14,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,44,logic block,
395,RULE,replay,210021,101,15,syntax_after_progress,200,CONCEPTUAL_HINT,SYNTAX_ERROR,False,0,0,3,44,statement ending,
