event_index,mode,phase,student_id,task_id,attempt_no,scenario,status,action,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,error
195,RULE,stress,310195,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,11,34,for loop condition,
196,RULE,stress,310196,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,10,32,for loop condition,
197,RULE,stress,310197,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,33,while condition,
198,RULE,stress,310198,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,56,while condition,
199,RULE,stress,310199,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,8,34,unfinished implementation,
200,RULE,stress,310200,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,39,"line 1, column 66",
201,RULE,stress,310201,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,10,32,unfinished implementation,
202,RULE,stress,310202,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,50,logic block,
203,RULE,stress,310203,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,10,50,logic block,
204,RULE,stress,310204,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,57,logic block,
205,RULE,stress,310205,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,49,statement ending,
206,RULE,stress,310206,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,10,35,for loop condition,
207,RULE,stress,310207,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,8,51,unfinished implementation,
208,RULE,stress,310208,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,33,while condition,
209,RULE,stress,310209,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,32,logic block,
210,RULE,stress,310210,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,26,statement ending,
211,RULE,stress,310211,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,27,statement ending,
212,RULE,stress,310212,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,26,statement ending,
213,RULE,stress,310213,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,33,for loop condition,
214,RULE,stress,310214,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,47,for loop condition,
215,RULE,stress,310215,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,31,for loop condition,
216,RULE,stress,310216,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,29,while condition,
217,RULE,stress,310217,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,53,while condition,
218,RULE,stress,310218,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,11,52,unfinished implementation,
219,RULE,stress,310219,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,26,"line 1, column 66",
220,RULE,stress,310220,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,30,unfinished implementation,
221,RULE,stress,310221,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,57,logic block,
222,RULE,stress,310222,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,9,34,logic block,
223,RULE,stress,310223,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,5,54,logic block,
224,RULE,stress,310224,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,35,statement ending,
225,RULE,stress,310225,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,37,for loop condition,
226,RULE,stress,310226,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,5,39,unfinished implementation,
227,RULE,stress,310227,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,34,while condition,
228,RULE,stress,310228,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,36,logic block,
229,RULE,stress,310229,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,29,statement ending,
230,RULE,stress,310230,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,31,statement ending,
231,RULE,stress,310231,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,29,statement ending,
232,RULE,stress,310232,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,36,for loop condition,
233,RULE,stress,310233,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,35,for loop condition,
234,RULE,stress,310234,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,55,for loop condition,
235,RULE,stress,310235,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,32,while condition,
236,RULE,stress,310236,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,32,while condition,
237,RULE,stress,310237,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,54,unfinished implementation,
238,RULE,stress,310238,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,44,"line 1, column 66",
239,RULE,stress,310239,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,10,32,unfinished implementation,
240,RULE,stress,310240,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,33,logic block,
241,RULE,stress,310241,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,8,34,logic block,
242,RULE,stress,310242,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,6,34,logic block,
243,RULE,stress,310243,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,0,29,statement ending,
244,RULE,stress,310244,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,43,for loop condition,
245,RULE,stress,310245,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,34,unfinished implementation,
246,RULE,stress,310246,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,33,while condition,
247,RULE,stress,310247,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,33,logic block,
248,RULE,stress,310248,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,34,statement ending,
249,RULE,stress,310249,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,29,statement ending,
250,RULE,stress,310250,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,50,statement ending,
251,RULE,stress,310251,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,33,for loop condition,
252,RULE,stress,310252,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,41,for loop condition,
253,RULE,stress,310253,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,30,for loop condition,
254,RULE,stress,310254,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,33,while condition,
255,RULE,stress,310255,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,11,48,while condition,
256,RULE,stress,310256,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,11,48,unfinished implementation,
257,RULE,stress,310257,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,54,"line 1, column 66",
258,RULE,stress,310258,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,12,35,unfinished implementation,
259,RULE,stress,310259,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,8,41,logic block,
260,RULE,stress,310260,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,8,39,logic block,
261,RULE,stress,310261,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,34,logic block,
262,RULE,stress,310262,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,28,statement ending,
263,RULE,stress,310263,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,11,33,for loop condition,
264,RULE,stress,310264,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,14,32,unfinished implementation,
265,RULE,stress,310265,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,37,while condition,
266,RULE,stress,310266,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,35,logic block,
267,RULE,stress,310267,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,29,statement ending,
268,RULE,stress,310268,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,29,statement ending,
269,RULE,stress,310269,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,29,statement ending,
270,RULE,stress,310270,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,56,for loop condition,
271,RULE,stress,310271,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,10,34,for loop condition,
272,RULE,stress,310272,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,33,for loop condition,
273,RULE,stress,310273,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,49,while condition,
274,RULE,stress,310274,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,38,while condition,
275,RULE,stress,310275,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,8,31,unfinished implementation,
276,RULE,stress,310276,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,29,"line 1, column 66",
277,RULE,stress,310277,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,8,31,unfinished implementation,
278,RULE,stress,310278,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,16,42,logic block,
279,RULE,stress,310279,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,8,56,logic block,
280,RULE,stress,310280,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,16,30,logic block,
281,RULE,stress,310281,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,26,statement ending,
282,RULE,stress,310282,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,46,for loop condition,
283,RULE,stress,310283,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,8,31,unfinished implementation,
284,RULE,stress,310284,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,44,while condition,
285,RULE,stress,310285,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,51,logic block,
286,RULE,stress,310286,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,31,statement ending,
287,RULE,stress,310287,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,27,statement ending,
288,RULE,stress,310288,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,26,statement ending,
289,RULE,stress,310289,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,38,for loop condition,
290,RULE,stress,310290,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,35,for loop condition,
291,RULE,stress,310291,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,35,for loop condition,
292,RULE,stress,310292,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,41,while condition,
293,RULE,stress,310293,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,35,while condition,
294,RULE,stress,310294,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,36,unfinished implementation,
295,RULE,stress,310295,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,31,"line 1, column 66",
296,RULE,stress,310296,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,32,unfinished implementation,
297,RULE,stress,310297,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,5,27,logic block,
298,RULE,stress,310298,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,5,35,logic block,
299,RULE,stress,310299,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,53,logic block,
300,RULE,stress,310300,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,42,statement ending,
301,RULE,stress,310301,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,6,26,for loop condition,
302,RULE,stress,310302,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,26,unfinished implementation,
303,RULE,stress,310303,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,25,while condition,
304,RULE,stress,310304,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,39,logic block,
305,RULE,stress,310305,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,2,44,statement ending,
306,RULE,stress,310306,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,44,statement ending,
307,RULE,stress,310307,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,22,statement ending,
308,RULE,stress,310308,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,5,27,for loop condition,
309,RULE,stress,310309,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,6,47,for loop condition,
310,RULE,stress,310310,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,32,for loop condition,
311,RULE,stress,310311,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,6,26,while condition,
312,RULE,stress,310312,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,42,while condition,
313,RULE,stress,310313,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,34,unfinished implementation,
314,RULE,stress,310314,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,25,"line 1, column 66",
315,RULE,stress,310315,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,50,unfinished implementation,
316,RULE,stress,310316,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,6,31,logic block,
317,RULE,stress,310317,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,6,46,logic block,
318,RULE,stress,310318,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,7,28,logic block,
319,RULE,stress,310319,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,23,statement ending,
320,RULE,stress,310320,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,6,25,for loop condition,
321,RULE,stress,310321,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,28,unfinished implementation,
322,RULE,stress,310322,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,12,50,while condition,
323,RULE,stress,310323,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,60,logic block,
324,RULE,stress,310324,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,52,statement ending,
325,RULE,stress,310325,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,52,statement ending,
326,RULE,stress,310326,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,50,statement ending,
327,RULE,stress,310327,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,51,for loop condition,
328,RULE,stress,310328,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,14,29,for loop condition,
329,RULE,stress,310329,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,54,for loop condition,
330,RULE,stress,310330,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,12,53,while condition,
331,RULE,stress,310331,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,11,51,while condition,
332,RULE,stress,310332,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,12,36,unfinished implementation,
333,RULE,stress,310333,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,44,"line 1, column 66",
334,RULE,stress,310334,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,12,38,unfinished implementation,
335,RULE,stress,310335,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,12,35,logic block,
336,RULE,stress,310336,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,13,36,logic block,
337,RULE,stress,310337,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,11,34,logic block,
338,RULE,stress,310338,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,26,statement ending,
339,RULE,stress,310339,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,6,31,for loop condition,
340,RULE,stress,310340,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,33,unfinished implementation,
341,RULE,stress,310341,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,4,32,while condition,
342,RULE,stress,310342,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,8,33,logic block,
343,RULE,stress,310343,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,50,statement ending,
344,RULE,stress,310344,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,48,statement ending,
345,RULE,stress,310345,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,0,26,statement ending,
346,RULE,stress,310346,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,33,for loop condition,
347,RULE,stress,310347,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,9,31,for loop condition,
348,RULE,stress,310348,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,31,for loop condition,
349,RULE,stress,310349,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,32,while condition,
350,RULE,stress,310350,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,31,while condition,
351,RULE,stress,310351,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,34,unfinished implementation,
352,RULE,stress,310352,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,47,"line 1, column 66",
353,RULE,stress,310353,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,33,unfinished implementation,
354,RULE,stress,310354,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,31,logic block,
355,RULE,stress,310355,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,9,30,logic block,
356,RULE,stress,310356,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,13,59,logic block,
357,RULE,stress,310357,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,6,54,statement ending,
358,RULE,stress,310358,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,32,for loop condition,
359,RULE,stress,310359,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,6,34,unfinished implementation,
360,RULE,stress,310360,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,51,while condition,
361,RULE,stress,310361,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,13,33,logic block,
362,RULE,stress,310362,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,0,27,statement ending,
363,RULE,stress,310363,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,28,statement ending,
364,RULE,stress,310364,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,46,statement ending,
365,RULE,stress,310365,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,10,34,for loop condition,
366,RULE,stress,310366,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,47,for loop condition,
367,RULE,stress,310367,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,35,for loop condition,
368,RULE,stress,310368,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,35,while condition,
369,RULE,stress,310369,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,45,while condition,
370,RULE,stress,310370,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,57,unfinished implementation,
371,RULE,stress,310371,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,0,29,"line 1, column 66",
372,RULE,stress,310372,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,14,31,unfinished implementation,
373,RULE,stress,310373,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,36,logic block,
374,RULE,stress,310374,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,9,32,logic block,
375,RULE,stress,310375,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,33,logic block,
376,RULE,stress,310376,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,27,statement ending,
377,RULE,stress,310377,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,49,for loop condition,
378,RULE,stress,310378,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,36,unfinished implementation,
379,RULE,stress,310379,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,33,while condition,
380,RULE,stress,310380,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,9,52,logic block,
381,RULE,stress,310381,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,33,statement ending,
382,RULE,stress,310382,2101,1,syntax_missing_semicolon_b,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,5,43,statement ending,
383,RULE,stress,310383,2101,1,syntax_missing_semicolon_c,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,34,statement ending,
384,RULE,stress,310384,2102,1,off_by_one_first,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,10,37,for loop condition,
385,RULE,stress,310385,2102,1,off_by_one_repeat_a,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,35,for loop condition,
386,RULE,stress,310386,2102,1,off_by_one_repeat_b,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,7,36,for loop condition,
387,RULE,stress,310387,2103,1,wrong_condition_first,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,9,44,while condition,
388,RULE,stress,310388,2103,1,wrong_condition_repeat,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,8,44,while condition,
389,RULE,stress,310389,2104,1,unfinished_todo_first,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,11,32,unfinished implementation,
390,RULE,stress,310390,2104,1,unfinished_todo_repeat_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,29,"line 1, column 66",
