event_index,mode,cohort,student_id,problem_id,problem_slug,problem_title,difficulty,concept,attempt_no,stage,scenario,expected_action,expected_reason,status,action,agreement,feedback_source,feedback_text,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,code_lines,error
74,ML,2,912001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"It looks like you've started setting up your variables, which is a great first step! What is the main logic or calculation that needs to happen inside your `progress` function to achieve the task's goal?",STUCK_NO_PROGRESS,True,0,3,0,821,unfinished implementation,2,
75,ML,2,912001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,"Great job on passing most of the tests! Consider what might happen if the input string `s` were `null` or empty, and how your current code would handle that.",POSSIBLE_NULL_ACCESS,True,3,0,0,850,missing null or empty guard,1,
76,ML,2,912001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,template,Compare this part of your logic with the task requirement.,POSSIBLE_NULL_ACCESS,True,3,0,0,601,missing null or empty guard,1,
77,ML,2,912001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with how you're incrementing the `checkpoint` variable! Consider how the value of `checkpoint` needs to change *within* the loop to reflect the different stages of your logic.,UNKNOWN,True,1,2,0,695,logic block,1,
78,ML,2,912001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on passing most of the tests! Take another look at your `while` loop's condition to see if it's capturing all the necessary scenarios for your problem.,WRONG_CONDITION,True,3,0,0,1133,while condition,1,
79,ML,2,912002,302,two-sum,Two Sum,easy,hash map lookup and pair search,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,template,Check the statement ending. There may be a small issue here.,SYNTAX_ERROR,False,0,0,0,615,statement ending,1,
80,ML,2,912002,302,two-sum,Two Sum,easy,hash map lookup and pair search,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,Great start!  It looks like the main logic for calculating the `progress` is still missing. What approach did you consider for implementing the core algorithm?,STUCK_NO_PROGRESS,True,0,3,0,912,unfinished implementation,2,
81,ML,2,912002,302,two-sum,Two Sum,easy,hash map lookup and pair search,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,Your loop condition looks very close to being correct! Remember to consider the index of the last element in an array.,OFF_BY_ONE,True,1,2,0,691,for loop condition,1,
82,ML,2,912002,302,two-sum,Two Sum,easy,hash map lookup and pair search,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great start on this problem! Take another look at your loop condition for `j`; it might be causing you to miss a valid pair or go out of bounds.,OFF_BY_ONE,True,1,2,0,1221,for loop condition,1,
83,ML,2,912002,302,two-sum,Two Sum,easy,hash map lookup and pair search,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great start on implementing the checkpoint logic! Think about what happens to the `checkpoint` variable in the `while` loop – is it being updated correctly to ensure all necessary conditions are met?,UNKNOWN,True,1,2,1,1422,logic block,1,
84,ML,2,912002,302,two-sum,Two Sum,easy,hash map lookup and pair search,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on the logic for finding the two numbers! Your approach of checking for the complement in the map is a solid strategy.,UNKNOWN,True,3,0,0,1459,logic block,1,
85,ML,2,912003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,I see a small syntax issue with how you're ending your statement; remember to use a semicolon where appropriate. Keep up the great work as you're on the right track!,SYNTAX_ERROR,False,0,0,0,1289,statement ending,1,
86,ML,2,912003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you've got a great start on setting up your variables! What's the next logical step to begin processing the input or building the core of your algorithm?,STUCK_NO_PROGRESS,True,0,3,0,946,unfinished implementation,2,
87,ML,2,912003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,Great job on getting 3 tests to pass!  Consider what happens if the stack is empty when `stack.peek()` is called.,UNKNOWN,True,3,0,0,987,logic block,1,
88,ML,2,912003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with using a stack and iterating through the string! Think carefully about what needs to be on the stack and when you should be removing elements to correctly match parentheses.,UNKNOWN,True,3,0,0,880,logic block,1,
89,ML,2,912003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"It looks like your code is on the right track, but there might be a small logical error in how you're handling the `checkpoint` variable that's causing some tests to fail. Consider if its value needs to change more than just incrementing.",UNKNOWN,True,1,2,0,883,logic block,1,
90,ML,2,912003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,gemini,Your code correctly handles the cases where the stack becomes empty. Consider how you might approach situations where the stack ends up with remaining elements.,UNKNOWN,True,3,0,0,653,logic block,1,
91,ML,2,912004,304,binary-search,Binary Search,easy,search interval invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,Your code is almost there! Look closely at the end of your `int candidate = 0` statement for a common punctuation error.,SYNTAX_ERROR,False,0,0,0,641,statement ending,1,
92,ML,2,912004,304,binary-search,Binary Search,easy,search interval invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"It looks like you've got the basic structure in place, but the core logic for calculating progress still needs to be implemented. What steps would you take to determine how much progress has been made based on the given information?",STUCK_NO_PROGRESS,True,0,3,1,829,unfinished implementation,2,
93,ML,2,912004,304,binary-search,Binary Search,easy,search interval invariant,3,first_conceptual_error,wrong_loop_boundary_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,You're very close to a correct binary search implementation! Consider carefully what happens when `left` and `right` become equal in your `while` loop condition.,WRONG_LOOP_BOUNDARY,True,1,2,0,1150,binary search loop boundary,1,
94,ML,2,912004,304,binary-search,Binary Search,easy,search interval invariant,4,repeated_conceptual_error,wrong_loop_boundary_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great start on implementing the binary search! Double-check the conditions for updating `low` and `high` within the loop to ensure you're not missing any potential values.,WRONG_LOOP_BOUNDARY,True,1,2,0,877,binary search loop boundary,1,
95,ML,2,912004,304,binary-search,Binary Search,easy,search interval invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with how you're incrementing the `checkpoint` variable! Review the conditions where this logic block is being executed to ensure it aligns with all test case expectations.,UNKNOWN,True,1,2,0,1007,logic block,1,
96,ML,2,912004,304,binary-search,Binary Search,easy,search interval invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,"You're on the right track with setting up your binary search, but there's a small adjustment needed within your `while` loop to ensure it correctly narrows down the search space. Keep up the great work!",UNKNOWN,True,3,0,0,1220,logic block,1,
97,ML,2,912005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,template,Check the statement ending. There may be a small issue here.,SYNTAX_ERROR,False,0,0,0,1181,statement ending,1,
98,ML,2,912005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,template,What should be true at each iteration for your algorithm to work correctly?,STUCK_NO_PROGRESS,True,0,3,0,589,unfinished implementation,2,
99,ML,2,912005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,template,Check the for loop condition. There may be a small issue here.,OFF_BY_ONE,True,1,2,0,688,for loop condition,1,
100,ML,2,912005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great progress on your loop! Take another look at the condition you're using to control how many times it runs. Think about the indices available in your array.,OFF_BY_ONE,True,1,2,0,2985,for loop condition,1,
101,ML,2,912005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,template,Compare this part of your logic with the task requirement.,UNKNOWN,True,1,2,1,981,logic block,1,
102,ML,2,912005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on passing the tests! Your code successfully handles the given test cases.,UNKNOWN,True,3,0,1,716,logic block,1,
103,ML,2,912006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a small syntax error at the end of your statement; double-check how statements are typically terminated in C++.,SYNTAX_ERROR,False,0,0,0,718,statement ending,1,
104,ML,2,912006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"It looks like the core logic for calculating the progress is still missing, as indicated by the `// TODO`. Could you think about how you might use the input values to determine the `progress`?",STUCK_NO_PROGRESS,True,0,3,0,825,unfinished implementation,2,
105,ML,2,912006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,Your `while` loop condition seems to be causing an infinite loop. Consider what needs to change for the loop to eventually terminate.,WRONG_CONDITION,True,1,2,0,883,while condition,1,
106,ML,2,912006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with using two pointers, but take another look at the condition for your `while` loop to ensure it covers all necessary scenarios. Think about when the loop should continue and when it should stop processing elements.",WRONG_CONDITION,True,1,2,0,1268,while condition,1,
107,ML,2,912006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with incrementing your `checkpoint` variable! Think about the specific conditions under which you want that increment to happen in relation to the overall logic of your program.,UNKNOWN,True,1,2,0,642,logic block,1,
108,ML,2,912006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on getting most of the tests to pass! Review your `while` loop's condition and how `left` and `right` are updated to ensure they properly traverse the array for the water trapping calculation.,UNKNOWN,True,3,0,0,873,logic block,1,
109,ML,2,912007,307,lru-cache,LRU Cache,medium,state update and eviction policy,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a small syntax issue with how you're ending your statement. Double-check the punctuation at the end of your `int candidate = 0` line.,SYNTAX_ERROR,False,0,0,0,776,statement ending,1,
110,ML,2,912007,307,lru-cache,LRU Cache,medium,state update and eviction policy,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like the core logic for the algorithm is still missing. Have you considered how to start processing the input and building up the `progress` variable step by step?,STUCK_NO_PROGRESS,True,0,3,0,2765,unfinished implementation,2,
111,ML,2,912007,307,lru-cache,LRU Cache,medium,state update and eviction policy,3,first_conceptual_error,unknown_logic_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,false,gemini,Great job on passing most of the tests! Take another look at the logic block to see if there's a small adjustment that could make it handle all cases correctly.,UNKNOWN,True,3,0,0,1270,logic block,1,
112,ML,2,912007,307,lru-cache,LRU Cache,medium,state update and eviction policy,4,repeated_conceptual_error,unknown_logic_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great job on getting most of the tests to pass! Take another look at the logic within your `if` block to ensure you're handling the cache's capacity correctly.,UNKNOWN,True,3,0,0,840,logic block,1,
113,ML,2,912007,307,lru-cache,LRU Cache,medium,state update and eviction policy,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with how you're incrementing the `checkpoint` variable! Consider how the value of `checkpoint` changes *after* the increment operation within your logic block to ensure it's correctly evaluated in subsequent steps.,UNKNOWN,True,1,2,0,759,logic block,1,
114,ML,2,912007,307,lru-cache,LRU Cache,medium,state update and eviction policy,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,gemini,Great job implementing the core logic for caching! Consider what happens to the cache's state *after* you remove an item to ensure it always stays within the defined capacity.,UNKNOWN,True,3,0,0,686,logic block,1,
115,ML,2,912008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small punctuation issue at the end of your `int candidate = 0` statement that's causing a syntax error. Double-check how statements are typically terminated in C++.,SYNTAX_ERROR,False,0,0,1,763,statement ending,1,
116,ML,2,912008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,template,What should be true at each iteration for your algorithm to work correctly?,STUCK_NO_PROGRESS,True,0,3,0,709,unfinished implementation,2,
117,ML,2,912008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,Great job on getting one test case to pass! Take another look at your `for` loop condition; it seems like you might be off by one element.,OFF_BY_ONE,True,1,2,0,1795,for loop condition,1,
118,ML,2,912008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great job getting your code to compile! Take a closer look at how your loop condition interacts with the characters being added to the `seen` set. Remember that string indices start at 0.,OFF_BY_ONE,True,1,2,0,2621,for loop condition,1,
119,ML,2,912008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"Great progress on this task! For the failing tests, carefully re-examine the logic within your `checkpoint` block to ensure it aligns with the expected behavior for all scenarios.",UNKNOWN,True,1,2,0,1264,logic block,1,
120,ML,2,912008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on getting all the tests to pass! Your code seems to be on the right track to solving the problem.,UNKNOWN,True,3,0,0,1282,logic block,1,
121,ML,2,912009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a syntax issue with how your statement is ending. Double-check the punctuation you're using to mark the end of your code lines.,SYNTAX_ERROR,False,0,0,0,968,statement ending,1,
122,ML,2,912009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,template,What should be true at each iteration for your algorithm to work correctly?,STUCK_NO_PROGRESS,True,0,3,0,1074,unfinished implementation,2,
123,ML,2,912009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,Your `while` loop is set to run indefinitely. Think about what condition would tell the loop when it's finished reversing the list.,WRONG_CONDITION,True,1,2,0,773,while condition,1,
124,ML,2,912009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Your `while` loop condition needs a slight adjustment to ensure it terminates correctly. Think about what condition should be checked to know when to stop iterating through the linked list.,WRONG_CONDITION,True,1,2,0,813,while condition,1,
125,ML,2,912009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"Great job getting your code to compile and pass one test! Review the logic within your `if` statements carefully, as that's where the other two tests are likely failing.",UNKNOWN,True,1,2,0,983,logic block,1,
126,ML,2,912009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on the `while` loop structure!  Consider carefully what `prev` represents after the loop finishes.,UNKNOWN,True,3,0,1,813,logic block,1,
127,ML,2,912010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,"It looks like you're on the right track with declaring your variable, but there might be a small syntax issue with how the statement is being finished. Take another look at the end of that line for a character that might be missing.",SYNTAX_ERROR,False,0,0,0,825,statement ending,1,
128,ML,2,912010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like the core logic of your algorithm is still under development. Have you considered what the main steps would be to calculate the progress based on the problem description?,STUCK_NO_PROGRESS,True,0,3,0,1108,unfinished implementation,2,
129,ML,2,912010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,template,Check the for loop condition. There may be a small issue here.,OFF_BY_ONE,True,1,2,0,533,for loop condition,1,
130,ML,2,912010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,You're very close! Double-check the condition in your `for` loop to ensure it iterates over the correct range of indices for your matrix.,OFF_BY_ONE,True,1,2,0,755,for loop condition,1,
131,ML,2,912010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"It looks like you're on the right track with incrementing the `checkpoint` variable, but consider if this single increment is enough to satisfy all the conditions in the tests. Think about how the `checkpoint` needs to change to pass the remaining checks.",UNKNOWN,True,1,2,0,747,logic block,1,
132,ML,2,912010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,template,Good progress. Continue working.,UNKNOWN,True,3,0,0,714,logic block,1,
133,ML,2,912011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,template,Check the statement ending. There may be a small issue here.,SYNTAX_ERROR,False,0,0,0,709,statement ending,1,
134,ML,2,912011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,Great start! It looks like you're on the right track with initializing your `progress` variable. What specific steps do you think need to happen next to fulfill the core algorithm requirement?,STUCK_NO_PROGRESS,True,0,3,0,782,unfinished implementation,2,
135,ML,2,912011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,You're close! Take another look at your `for` loop's condition to ensure it's iterating over the correct range of characters. Think about the indices of strings in Java.,OFF_BY_ONE,True,1,2,0,2290,for loop condition,1,
136,ML,2,912011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Great start on the loop! Think carefully about the indices when accessing characters in a string. Remember that strings are zero-indexed, so the last character is at `length() - 1`.",OFF_BY_ONE,True,1,2,0,940,for loop condition,1,
137,ML,2,912011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with incrementing the `checkpoint` variable, but it looks like the logic within this block might need a closer examination to fully address the problem requirements. Think about what other conditions might need to be checked or what other actions should occur here.",UNKNOWN,True,1,2,0,1911,logic block,1,
138,ML,2,912011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on getting the tests to pass! Your loop looks like it's correctly calculating the total value.,UNKNOWN,True,3,0,0,1414,logic block,1,
139,ML,2,912012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a small syntax issue with how your statement is ending. Double-check the punctuation you're using at the end of that line.,SYNTAX_ERROR,False,0,0,0,1456,statement ending,1,
140,ML,2,912012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,Great start! It looks like you're on the right track with setting up your variables. What's the next logical step to get closer to solving the problem based on the requirements?,STUCK_NO_PROGRESS,True,0,3,0,1169,unfinished implementation,2,
141,ML,2,912012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,Your loop condition `while (true)` will cause the loop to run indefinitely. Consider what condition would tell you when to stop calculating the Fibonacci sequence.,WRONG_CONDITION,True,1,2,1,1849,while condition,1,
142,ML,2,912012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Your loop continues indefinitely, which might not be what you intend given the task. Consider how the loop's condition relates to the problem's stopping point.",WRONG_CONDITION,True,1,2,0,1467,while condition,1,
143,ML,2,912012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great start on the checkpoint logic! Review the part of your code where you're deciding whether to increment the checkpoint and consider what condition needs to be met for that to happen.,UNKNOWN,True,1,2,1,817,logic block,1,
144,ML,2,912012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on getting started with the loop and calculating the next Fibonacci number! Double-check the starting point and the end condition of your `for` loop to ensure you're including all the necessary iterations.,OFF_BY_ONE,True,1,2,0,1646,for loop condition,1,
145,ML,3,913001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like you might have a syntax error related to how your statement ends. Double-check the punctuation at the end of that line.,SYNTAX_ERROR,False,0,0,0,769,statement ending,1,
146,ML,3,913001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"It looks like you're off to a good start! To move forward, consider what steps are needed to calculate the `progress` based on the task description.",STUCK_NO_PROGRESS,True,0,3,0,587,unfinished implementation,2,
147,ML,3,913001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,Great job on passing most of the tests! Consider what might happen if the input string `s` is `null` to make your code even more robust.,POSSIBLE_NULL_ACCESS,True,3,0,0,828,missing null or empty guard,1,
